,image_id,file_path,pixel_size,label,difficulty,left_eye,right_eye,nose,mouth,img_array
1819,739,data\real_and_fake_face\training_fake\mid_333_1101.jpg,600x600,fake,mid,1.0,1.0,0.0,1.0,"[[0.22352941 0.16470588 0.09019608]
 [0.22745098 0.17647059 0.10196078]
 [0.22745098 0.17647059 0.10196078]
 ...
 [0.05098039 0.07843137 0.04705882]
 [0.05098039 0.07843137 0.04705882]
 [0.05098039 0.07843137 0.04705882]]"
1820,740,data\real_and_fake_face\training_fake\mid_334_1111.jpg,600x600,fake,mid,1.0,1.0,1.0,1.0,"[[0.69411765 0.68235294 0.6627451 ]
 [0.65882353 0.64705882 0.62745098]
 [0.6627451  0.64313725 0.61960784]
 ...
 [0.29411765 0.22352941 0.18431373]
 [0.26666667 0.19607843 0.15686275]
 [0.31372549 0.24313725 0.20392157]]"
1821,741,data\real_and_fake_face\training_fake\mid_335_1100.jpg,600x600,fake,mid,1.0,1.0,0.0,0.0,"[[0.76470588 0.70980392 0.60784314]
 [0.77647059 0.71764706 0.62745098]
 [0.79215686 0.73333333 0.65882353]
 ...
 [0.2745098  0.30196078 0.34117647]
 [0.2627451  0.29019608 0.32941176]
 [0.25098039 0.27843137 0.31764706]]"
1822,742,data\real_and_fake_face\training_fake\mid_336_1111.jpg,600x600,fake,mid,1.0,1.0,1.0,1.0,"[[0.67058824 0.65098039 0.5254902 ]
 [0.67843137 0.65882353 0.53333333]
 [0.67058824 0.65098039 0.53333333]
 ...
 [0.44313725 0.42352941 0.34509804]
 [0.43529412 0.41568627 0.3372549 ]
 [0.46666667 0.44705882 0.36862745]]"
1823,743,data\real_and_fake_face\training_fake\mid_337_1111.jpg,600x600,fake,mid,1.0,1.0,1.0,1.0,"[[0.74509804 0.77254902 0.88627451]
 [0.74509804 0.77254902 0.88627451]
 [0.74509804 0.77254902 0.88627451]
 ...
 [0.90980392 0.83529412 0.28235294]
 [0.90588235 0.83137255 0.27843137]
 [0.90588235 0.83137255 0.27843137]]"
1824,744,data\real_and_fake_face\training_fake\mid_338_1100.jpg,600x600,fake,mid,1.0,1.0,0.0,0.0,"[[0.05882353 0.03137255 0.        ]
 [0.05882353 0.03137255 0.        ]
 [0.05882353 0.03137255 0.        ]
 ...
 [0.20784314 0.28627451 0.38431373]
 [0.19215686 0.28627451 0.38039216]
 [0.18039216 0.29019608 0.37647059]]"
1825,745,data\real_and_fake_face\training_fake\mid_339_1100.jpg,600x600,fake,mid,1.0,1.0,0.0,0.0,"[[0.82352941 0.88627451 0.97647059]
 [0.82352941 0.88627451 0.97647059]
 [0.82352941 0.88627451 0.97647059]
 ...
 [0.83921569 0.7372549  0.73333333]
 [0.83529412 0.73333333 0.72941176]
 [0.83137255 0.72941176 0.7254902 ]]"
1826,746,data\real_and_fake_face\training_fake\mid_33_1011.jpg,600x600,fake,mid,1.0,0.0,1.0,1.0,"[[0.39215686 0.3254902  0.29411765]
 [0.34509804 0.27843137 0.24705882]
 [0.34509804 0.27843137 0.24705882]
 ...
 [0.63921569 0.63529412 0.65490196]
 [0.63921569 0.63529412 0.65490196]
 [0.65490196 0.64313725 0.67058824]]"
1827,747,data\real_and_fake_face\training_fake\mid_340_1111.jpg,600x600,fake,mid,1.0,1.0,1.0,1.0,"[[0.01960784 0.84705882 0.20392157]
 [0.01960784 0.84705882 0.20392157]
 [0.01960784 0.84313725 0.21176471]
 ...
 [0.00392157 0.03137255 0.        ]
 [0.00784314 0.03529412 0.00392157]
 [0.01176471 0.03921569 0.00784314]]"
1828,748,data\real_and_fake_face\training_fake\mid_341_1110.jpg,600x600,fake,mid,1.0,1.0,1.0,0.0,"[[0.90980392 0.90980392 0.90196078]
 [0.90980392 0.90980392 0.90196078]
 [0.90980392 0.90980392 0.90196078]
 ...
 [1.         1.         1.        ]
 [1.         1.         1.        ]
 [1.         1.         1.        ]]"
1829,749,data\real_and_fake_face\training_fake\mid_342_1110.jpg,600x600,fake,mid,1.0,1.0,1.0,0.0,"[[0.79215686 0.80784314 0.81176471]
 [0.79215686 0.80784314 0.81176471]
 [0.79215686 0.80784314 0.81176471]
 ...
 [0.89019608 0.88627451 0.87058824]
 [0.89019608 0.88627451 0.87058824]
 [0.89019608 0.88627451 0.87058824]]"
1830,750,data\real_and_fake_face\training_fake\mid_343_1111.jpg,600x600,fake,mid,1.0,1.0,1.0,1.0,"[[0.23137255 0.19607843 0.16078431]
 [0.2627451  0.22745098 0.19215686]
 [0.31372549 0.27843137 0.24313725]
 ...
 [0.76078431 0.52156863 0.3372549 ]
 [0.76078431 0.52156863 0.3372549 ]
 [0.6627451  0.42352941 0.23921569]]"
1831,751,data\real_and_fake_face\training_fake\mid_344_0010.jpg,600x600,fake,mid,0.0,0.0,1.0,0.0,"[[0.04705882 0.09019608 0.11372549]
 [0.08235294 0.1254902  0.14901961]
 [0.06666667 0.10980392 0.13333333]
 ...
 [0.09803922 0.18823529 0.21176471]
 [0.11764706 0.2        0.21960784]
 [0.09019608 0.17254902 0.18431373]]"
1832,752,data\real_and_fake_face\training_fake\mid_345_1111.jpg,600x600,fake,mid,1.0,1.0,1.0,1.0,"[[0.26666667 0.28235294 0.22745098]
 [0.26666667 0.28235294 0.22745098]
 [0.2627451  0.27843137 0.22352941]
 ...
 [0.48627451 0.53333333 0.48627451]
 [0.4745098  0.52156863 0.46666667]
 [0.45882353 0.51372549 0.45490196]]"
1833,753,data\real_and_fake_face\training_fake\mid_346_0011.jpg,600x600,fake,mid,0.0,0.0,1.0,1.0,"[[0.94901961 0.94509804 0.9254902 ]
 [0.94901961 0.94509804 0.9254902 ]
 [0.94901961 0.94509804 0.9254902 ]
 ...
 [0.96470588 0.96078431 0.94509804]
 [0.96470588 0.96078431 0.94509804]
 [0.96470588 0.96078431 0.94509804]]"
1834,754,data\real_and_fake_face\training_fake\mid_347_0011.jpg,600x600,fake,mid,0.0,0.0,1.0,1.0,"[[0.26666667 0.30196078 0.29019608]
 [0.26666667 0.30196078 0.29019608]
 [0.26666667 0.30196078 0.29019608]
 ...
 [0.08627451 0.08235294 0.0745098 ]
 [0.08627451 0.08235294 0.0745098 ]
 [0.09019608 0.08627451 0.07843137]]"
1835,755,data\real_and_fake_face\training_fake\mid_348_1100.jpg,600x600,fake,mid,1.0,1.0,0.0,0.0,"[[0.8627451  0.85490196 0.8745098 ]
 [0.89803922 0.89019608 0.90980392]
 [0.89411765 0.88627451 0.90588235]
 ...
 [0.15686275 0.12156863 0.09411765]
 [0.16078431 0.1254902  0.09803922]
 [0.19215686 0.15686275 0.12941176]]"
1836,756,data\real_and_fake_face\training_fake\mid_349_1111.jpg,600x600,fake,mid,1.0,1.0,1.0,1.0,"[[0.41568627 0.49411765 0.49019608]
 [0.41568627 0.49411765 0.49019608]
 [0.41568627 0.49411765 0.49019608]
 ...
 [0.50196078 0.57647059 0.56862745]
 [0.50588235 0.58039216 0.57254902]
 [0.50588235 0.58039216 0.57254902]]"
1837,757,data\real_and_fake_face\training_fake\mid_34_1111.jpg,600x600,fake,mid,1.0,1.0,1.0,1.0,"[[0.18431373 0.25882353 0.28627451]
 [0.14901961 0.22352941 0.25098039]
 [0.14901961 0.22352941 0.25098039]
 ...
 [0.12941176 0.52156863 0.58039216]
 [0.1372549  0.49411765 0.56470588]
 [0.16862745 0.49019608 0.57254902]]"
1838,758,data\real_and_fake_face\training_fake\mid_350_0100.jpg,600x600,fake,mid,0.0,1.0,0.0,0.0,"[[0.50196078 0.50980392 0.42745098]
 [0.50588235 0.51372549 0.43137255]
 [0.50588235 0.51372549 0.43137255]
 ...
 [0.36078431 0.3372549  0.29019608]
 [0.34117647 0.29803922 0.28235294]
 [0.14901961 0.09411765 0.09411765]]"
1839,759,data\real_and_fake_face\training_fake\mid_351_0110.jpg,600x600,fake,mid,0.0,1.0,1.0,0.0,"[[0.96078431 0.97647059 0.91764706]
 [0.96470588 0.98039216 0.9254902 ]
 [0.96470588 0.98039216 0.9254902 ]
 ...
 [0.95294118 0.98823529 0.73333333]
 [0.95294118 0.98823529 0.73333333]
 [0.95294118 0.98823529 0.73333333]]"
1840,760,data\real_and_fake_face\training_fake\mid_352_1111.jpg,600x600,fake,mid,1.0,1.0,1.0,1.0,"[[0.21960784 0.05098039 0.07843137]
 [0.23137255 0.0627451  0.09019608]
 [0.22745098 0.06666667 0.09019608]
 ...
 [0.09019608 0.07058824 0.09411765]
 [0.10588235 0.09019608 0.09411765]
 [0.11764706 0.12156863 0.10196078]]"
1841,761,data\real_and_fake_face\training_fake\mid_353_0011.jpg,600x600,fake,mid,0.0,0.0,1.0,1.0,"[[0.55294118 0.54901961 0.53333333]
 [0.55294118 0.54901961 0.53333333]
 [0.55294118 0.54901961 0.53333333]
 ...
 [0.5254902  0.41568627 0.36078431]
 [0.54117647 0.43137255 0.37647059]
 [0.54901961 0.44705882 0.38823529]]"
1842,762,data\real_and_fake_face\training_fake\mid_354_1110.jpg,600x600,fake,mid,1.0,1.0,1.0,0.0,"[[0.76470588 0.10196078 0.27058824]
 [0.7372549  0.10196078 0.2627451 ]
 [0.64313725 0.03921569 0.18823529]
 ...
 [0.85490196 0.74509804 0.56078431]
 [0.86666667 0.75686275 0.57254902]
 [0.89019608 0.78039216 0.59607843]]"
1843,763,data\real_and_fake_face\training_fake\mid_355_1011.jpg,600x600,fake,mid,1.0,0.0,1.0,1.0,"[[0.88627451 0.85882353 0.89019608]
 [0.91372549 0.88627451 0.91764706]
 [0.88235294 0.85490196 0.88627451]
 ...
 [0.71372549 0.68627451 0.71372549]
 [0.71372549 0.68627451 0.71372549]
 [0.71372549 0.68627451 0.71372549]]"
1844,764,data\real_and_fake_face\training_fake\mid_356_1110.jpg,600x600,fake,mid,1.0,1.0,1.0,0.0,"[[0.04313725 0.1372549  0.15294118]
 [0.04313725 0.1372549  0.15294118]
 [0.03921569 0.13333333 0.14901961]
 ...
 [0.38039216 0.36862745 0.40392157]
 [0.56078431 0.5372549  0.55294118]
 [0.91764706 0.88627451 0.87843137]]"
1845,765,data\real_and_fake_face\training_fake\mid_357_0011.jpg,600x600,fake,mid,0.0,0.0,1.0,1.0,"[[0.8        0.85098039 0.88235294]
 [0.8        0.85098039 0.88235294]
 [0.80392157 0.85490196 0.88627451]
 ...
 [0.49411765 0.34117647 0.36078431]
 [0.49411765 0.34117647 0.36078431]
 [0.49411765 0.34117647 0.36078431]]"
1846,766,data\real_and_fake_face\training_fake\mid_358_1100.jpg,600x600,fake,mid,1.0,1.0,0.0,0.0,"[[0.82352941 0.83921569 0.84313725]
 [0.82352941 0.83921569 0.84313725]
 [0.82352941 0.83921569 0.84313725]
 ...
 [0.0745098  0.09411765 0.10980392]
 [0.08235294 0.10196078 0.11764706]
 [0.09019608 0.10980392 0.1254902 ]]"
1847,767,data\real_and_fake_face\training_fake\mid_359_1101.jpg,600x600,fake,mid,1.0,1.0,0.0,1.0,"[[0.88235294 0.83921569 0.76078431]
 [0.87843137 0.83529412 0.75686275]
 [0.8745098  0.83137255 0.75294118]
 ...
 [0.64705882 0.58039216 0.50196078]
 [0.65098039 0.58431373 0.50588235]
 [0.63529412 0.56862745 0.49019608]]"
1848,768,data\real_and_fake_face\training_fake\mid_35_1101.jpg,600x600,fake,mid,1.0,1.0,0.0,1.0,"[[0.56862745 0.45490196 0.39215686]
 [0.56470588 0.45098039 0.39607843]
 [0.55294118 0.43921569 0.38431373]
 ...
 [0.46666667 0.36078431 0.31764706]
 [0.44705882 0.36078431 0.30980392]
 [0.43137255 0.35686275 0.30196078]]"
1849,769,data\real_and_fake_face\training_fake\mid_360_1100.jpg,600x600,fake,mid,1.0,1.0,0.0,0.0,"[[0.85490196 0.92941176 0.95686275]
 [0.85490196 0.92941176 0.95686275]
 [0.85490196 0.92941176 0.95686275]
 ...
 [0.42352941 0.38431373 0.27843137]
 [0.38823529 0.35294118 0.23137255]
 [0.34509804 0.30980392 0.18039216]]"
1850,770,data\real_and_fake_face\training_fake\mid_361_0001.jpg,600x600,fake,mid,0.0,0.0,0.0,1.0,"[[0.         0.00784314 0.01176471]
 [0.         0.00784314 0.01176471]
 [0.         0.00784314 0.01176471]
 ...
 [0.60784314 0.4745098  0.47058824]
 [0.60392157 0.47058824 0.46666667]
 [0.58823529 0.45490196 0.45098039]]"
1851,771,data\real_and_fake_face\training_fake\mid_362_1101.jpg,600x600,fake,mid,1.0,1.0,0.0,1.0,"[[0.76862745 0.28627451 0.01960784]
 [0.78823529 0.30588235 0.03921569]
 [0.79607843 0.31372549 0.04705882]
 ...
 [0.79607843 0.6        0.47058824]
 [0.81176471 0.61960784 0.49411765]
 [0.81568627 0.62352941 0.50588235]]"
1852,772,data\real_and_fake_face\training_fake\mid_363_1101.jpg,600x600,fake,mid,1.0,1.0,0.0,1.0,"[[0.7372549  0.75294118 0.55686275]
 [0.7372549  0.75294118 0.55686275]
 [0.7372549  0.75294118 0.55686275]
 ...
 [0.63137255 0.68627451 0.44705882]
 [0.63137255 0.68627451 0.44705882]
 [0.63529412 0.69019608 0.45098039]]"
1853,773,data\real_and_fake_face\training_fake\mid_364_1111.jpg,600x600,fake,mid,1.0,1.0,1.0,1.0,"[[0.97254902 0.94901961 0.88627451]
 [0.97647059 0.95294118 0.89019608]
 [0.98039216 0.95686275 0.89411765]
 ...
 [0.76862745 0.58431373 0.48235294]
 [0.76078431 0.57647059 0.46666667]
 [0.75686275 0.57254902 0.4627451 ]]"
1854,774,data\real_and_fake_face\training_fake\mid_365_1111.jpg,600x600,fake,mid,1.0,1.0,1.0,1.0,"[[0.01960784 0.01568627 0.04705882]
 [0.05882353 0.05490196 0.08627451]
 [0.06666667 0.0627451  0.09411765]
 ...
 [0.03921569 0.03137255 0.05098039]
 [0.03921569 0.03137255 0.05098039]
 [0.03921569 0.03137255 0.05098039]]"
1855,775,data\real_and_fake_face\training_fake\mid_366_1111.jpg,600x600,fake,mid,1.0,1.0,1.0,1.0,"[[0.98431373 1.         1.        ]
 [0.98431373 1.         1.        ]
 [0.98431373 1.         1.        ]
 ...
 [0.95686275 0.94117647 0.9372549 ]
 [0.95294118 0.9372549  0.93333333]
 [0.95294118 0.9372549  0.93333333]]"
1856,776,data\real_and_fake_face\training_fake\mid_367_0010.jpg,600x600,fake,mid,0.0,0.0,1.0,0.0,"[[0.59607843 0.6745098  0.70980392]
 [0.59607843 0.6745098  0.70980392]
 [0.6        0.67843137 0.71372549]
 ...
 [0.49803922 0.58823529 0.61176471]
 [0.49411765 0.58431373 0.60784314]
 [0.49411765 0.58431373 0.60784314]]"
1857,777,data\real_and_fake_face\training_fake\mid_368_0110.jpg,600x600,fake,mid,0.0,1.0,1.0,0.0,"[[0.74509804 0.79215686 0.84705882]
 [0.74117647 0.78823529 0.84313725]
 [0.7372549  0.78431373 0.83921569]
 ...
 [0.82352941 0.85882353 0.87843137]
 [0.82352941 0.85882353 0.87843137]
 [0.82352941 0.85882353 0.87843137]]"
1858,778,data\real_and_fake_face\training_fake\mid_369_1110.jpg,600x600,fake,mid,1.0,1.0,1.0,0.0,"[[0.90588235 0.90980392 0.9254902 ]
 [0.90588235 0.90980392 0.9254902 ]
 [0.90588235 0.90980392 0.9254902 ]
 ...
 [0.89411765 0.90980392 0.95686275]
 [0.89411765 0.90980392 0.95686275]
 [0.89411765 0.90980392 0.95686275]]"
1859,779,data\real_and_fake_face\training_fake\mid_36_1100.jpg,600x600,fake,mid,1.0,1.0,0.0,0.0,"[[0.47843137 0.31764706 0.44313725]
 [0.48235294 0.32156863 0.44705882]
 [0.48627451 0.3254902  0.45098039]
 ...
 [0.0745098  0.03529412 0.03921569]
 [0.0745098  0.03529412 0.03921569]
 [0.0745098  0.03529412 0.03921569]]"
1860,780,data\real_and_fake_face\training_fake\mid_370_1111.jpg,600x600,fake,mid,1.0,1.0,1.0,1.0,"[[0.82352941 0.82352941 0.77647059]
 [0.82352941 0.82352941 0.78431373]
 [0.82352941 0.82352941 0.78431373]
 ...
 [0.42745098 0.3254902  0.3372549 ]
 [0.42352941 0.32156863 0.33333333]
 [0.41960784 0.31764706 0.32941176]]"
1861,781,data\real_and_fake_face\training_fake\mid_371_0011.jpg,600x600,fake,mid,0.0,0.0,1.0,1.0,"[[0.36470588 0.49411765 0.31764706]
 [0.37647059 0.50588235 0.32941176]
 [0.37647059 0.50588235 0.32941176]
 ...
 [0.45098039 0.43921569 0.46666667]
 [0.50980392 0.48627451 0.5254902 ]
 [0.50980392 0.48627451 0.5254902 ]]"
1862,782,data\real_and_fake_face\training_fake\mid_372_0011.jpg,600x600,fake,mid,0.0,0.0,1.0,1.0,"[[0.25882353 0.2627451  0.23921569]
 [0.30196078 0.30588235 0.28235294]
 [0.31764706 0.32156863 0.29803922]
 ...
 [0.0745098  0.0745098  0.0745098 ]
 [0.0745098  0.0745098  0.0745098 ]
 [0.0745098  0.0745098  0.0745098 ]]"
1863,783,data\real_and_fake_face\training_fake\mid_373_1111.jpg,600x600,fake,mid,1.0,1.0,1.0,1.0,"[[0.94509804 0.94117647 0.97254902]
 [0.94509804 0.94117647 0.97254902]
 [0.94509804 0.9372549  0.98039216]
 ...
 [0.92941176 0.78039216 0.77647059]
 [0.9254902  0.79215686 0.78823529]
 [0.92941176 0.80784314 0.8       ]]"
1864,784,data\real_and_fake_face\training_fake\mid_374_0011.jpg,600x600,fake,mid,0.0,0.0,1.0,1.0,"[[0.18823529 0.17254902 0.1372549 ]
 [0.18823529 0.17254902 0.1372549 ]
 [0.19215686 0.17647059 0.14117647]
 ...
 [0.89019608 0.92941176 0.93333333]
 [0.88627451 0.9254902  0.92941176]
 [0.88235294 0.92156863 0.9254902 ]]"
1865,785,data\real_and_fake_face\training_fake\mid_375_1110.jpg,600x600,fake,mid,1.0,1.0,1.0,0.0,"[[0.28627451 0.15294118 0.10588235]
 [0.28627451 0.15294118 0.10588235]
 [0.28627451 0.15294118 0.10588235]
 ...
 [0.99215686 1.         0.98823529]
 [0.98823529 1.         1.        ]
 [0.98823529 1.         1.        ]]"
1866,786,data\real_and_fake_face\training_fake\mid_376_0001.jpg,600x600,fake,mid,0.0,0.0,0.0,1.0,"[[0.11372549 0.14901961 0.21568627]
 [0.10588235 0.14901961 0.21960784]
 [0.10980392 0.15294118 0.23137255]
 ...
 [0.49019608 0.45882353 0.31372549]
 [0.47843137 0.45882353 0.30196078]
 [0.48235294 0.4627451  0.30588235]]"
1867,787,data\real_and_fake_face\training_fake\mid_377_0100.jpg,600x600,fake,mid,0.0,1.0,0.0,0.0,"[[0.75294118 0.74901961 0.74117647]
 [0.72941176 0.7254902  0.71764706]
 [0.77647059 0.76862745 0.77254902]
 ...
 [0.56470588 0.6        0.61960784]
 [0.57647059 0.61176471 0.63137255]
 [0.56470588 0.6        0.61960784]]"
1868,788,data\real_and_fake_face\training_fake\mid_378_1110.jpg,600x600,fake,mid,1.0,1.0,1.0,0.0,"[[0.08235294 0.08627451 0.10588235]
 [0.07843137 0.09019608 0.10980392]
 [0.0745098  0.09411765 0.10980392]
 ...
 [0.07843137 0.09803922 0.11372549]
 [0.10196078 0.11372549 0.13333333]
 [0.09019608 0.10196078 0.12156863]]"
1869,789,data\real_and_fake_face\training_fake\mid_379_1100.jpg,600x600,fake,mid,1.0,1.0,0.0,0.0,"[[0.82352941 0.56862745 0.45882353]
 [0.82352941 0.56862745 0.45882353]
 [0.82745098 0.57254902 0.4627451 ]
 ...
 [0.90196078 0.8627451  0.85490196]
 [0.90588235 0.86666667 0.85882353]
 [0.90196078 0.8627451  0.85490196]]"
1870,790,data\real_and_fake_face\training_fake\mid_37_1111.jpg,600x600,fake,mid,1.0,1.0,1.0,1.0,"[[0.44705882 0.50588235 0.49411765]
 [0.48627451 0.54509804 0.53333333]
 [0.49803922 0.55686275 0.54509804]
 ...
 [0.99607843 0.99607843 0.99607843]
 [0.99215686 0.99215686 0.99215686]
 [0.99607843 0.99607843 0.99607843]]"
1871,791,data\real_and_fake_face\training_fake\mid_380_1111.jpg,600x600,fake,mid,1.0,1.0,1.0,1.0,"[[0.81568627 0.81568627 0.80784314]
 [0.81568627 0.81568627 0.80784314]
 [0.81568627 0.81568627 0.80784314]
 ...
 [0.38823529 0.31764706 0.23921569]
 [0.47058824 0.36470588 0.29803922]
 [0.47843137 0.35294118 0.29411765]]"
1872,792,data\real_and_fake_face\training_fake\mid_381_1101.jpg,600x600,fake,mid,1.0,1.0,0.0,1.0,"[[0.00392157 0.66666667 0.79607843]
 [0.00392157 0.66666667 0.79607843]
 [0.00392157 0.66666667 0.79607843]
 ...
 [0.05490196 0.0745098  0.05098039]
 [0.05490196 0.0627451  0.05098039]
 [0.03529412 0.04313725 0.03137255]]"
1873,793,data\real_and_fake_face\training_fake\mid_382_0011.jpg,600x600,fake,mid,0.0,0.0,1.0,1.0,"[[0.63921569 0.44705882 0.41960784]
 [0.64313725 0.45098039 0.42352941]
 [0.64313725 0.45098039 0.42352941]
 ...
 [0.05882353 0.05882353 0.06666667]
 [0.0627451  0.05882353 0.07843137]
 [0.0627451  0.05882353 0.07843137]]"
1874,794,data\real_and_fake_face\training_fake\mid_383_1100.jpg,600x600,fake,mid,1.0,1.0,0.0,0.0,"[[0.90588235 0.90980392 0.91764706]
 [0.90588235 0.90980392 0.91764706]
 [0.90980392 0.91372549 0.92156863]
 ...
 [0.16078431 0.28235294 0.35294118]
 [0.15294118 0.2745098  0.35294118]
 [0.15686275 0.28235294 0.36470588]]"
1875,795,data\real_and_fake_face\training_fake\mid_384_0011.jpg,600x600,fake,mid,0.0,0.0,1.0,1.0,"[[0.08627451 0.12941176 0.11372549]
 [0.09019608 0.1254902  0.11372549]
 [0.08627451 0.10980392 0.10196078]
 ...
 [0.07843137 0.11764706 0.12156863]
 [0.08627451 0.1254902  0.12941176]
 [0.04705882 0.08627451 0.09019608]]"
1876,796,data\real_and_fake_face\training_fake\mid_385_1100.jpg,600x600,fake,mid,1.0,1.0,0.0,0.0,"[[0.40784314 0.27058824 0.11372549]
 [0.42352941 0.27843137 0.11372549]
 [0.43137255 0.28627451 0.12156863]
 ...
 [0.50588235 0.38039216 0.28235294]
 [0.49411765 0.38823529 0.2745098 ]
 [0.49411765 0.39215686 0.28627451]]"
1877,797,data\real_and_fake_face\training_fake\mid_386_1110.jpg,600x600,fake,mid,1.0,1.0,1.0,0.0,"[[0.3372549  0.36078431 0.32156863]
 [0.33333333 0.35686275 0.30196078]
 [0.32941176 0.36470588 0.29019608]
 ...
 [0.47058824 0.37647059 0.22745098]
 [0.47058824 0.36862745 0.22352941]
 [0.47058824 0.36862745 0.22352941]]"
1878,798,data\real_and_fake_face\training_fake\mid_387_1100.jpg,600x600,fake,mid,1.0,1.0,0.0,0.0,"[[0.30980392 0.3254902  0.22745098]
 [0.31764706 0.33333333 0.24313725]
 [0.3254902  0.3372549  0.2627451 ]
 ...
 [0.89411765 0.88235294 0.8627451 ]
 [0.89019608 0.89411765 0.8745098 ]
 [0.86666667 0.90588235 0.8745098 ]]"
1879,799,data\real_and_fake_face\training_fake\mid_388_1111.jpg,600x600,fake,mid,1.0,1.0,1.0,1.0,"[[0.09411765 0.07058824 0.07843137]
 [0.09411765 0.07058824 0.07843137]
 [0.09411765 0.07058824 0.07843137]
 ...
 [0.01960784 0.01176471 0.01568627]
 [0.01960784 0.01176471 0.01568627]
 [0.01960784 0.01176471 0.01568627]]"
1880,800,data\real_and_fake_face\training_fake\mid_389_1101.jpg,600x600,fake,mid,1.0,1.0,0.0,1.0,"[[0.96862745 0.83529412 0.59607843]
 [0.96862745 0.83529412 0.59607843]
 [0.96862745 0.83529412 0.59607843]
 ...
 [0.9372549  0.74901961 0.41568627]
 [0.9372549  0.74901961 0.41568627]
 [0.9372549  0.74901961 0.41568627]]"
1881,801,data\real_and_fake_face\training_fake\mid_38_1111.jpg,600x600,fake,mid,1.0,1.0,1.0,1.0,"[[0.6745098  0.65098039 0.59607843]
 [0.68235294 0.65882353 0.60392157]
 [0.68627451 0.6627451  0.60784314]
 ...
 [0.69803922 0.69803922 0.69803922]
 [0.67843137 0.69411765 0.69019608]
 [0.68235294 0.70196078 0.6745098 ]]"
1882,802,data\real_and_fake_face\training_fake\mid_390_0011.jpg,600x600,fake,mid,0.0,0.0,1.0,1.0,"[[0.38039216 0.41568627 0.67843137]
 [0.4        0.43529412 0.69803922]
 [0.40392157 0.44705882 0.70588235]
 ...
 [0.36470588 0.4745098  0.31372549]
 [0.38039216 0.49411765 0.31372549]
 [0.38039216 0.49411765 0.31372549]]"
1883,803,data\real_and_fake_face\training_fake\mid_391_1110.jpg,600x600,fake,mid,1.0,1.0,1.0,0.0,"[[0.90588235 0.89411765 0.73333333]
 [0.92941176 0.91764706 0.75686275]
 [0.89411765 0.88235294 0.72156863]
 ...
 [0.93333333 0.9254902  0.77647059]
 [0.90588235 0.89803922 0.74901961]
 [0.88627451 0.87843137 0.72941176]]"
1884,804,data\real_and_fake_face\training_fake\mid_392_1111.jpg,600x600,fake,mid,1.0,1.0,1.0,1.0,"[[0.58823529 0.4745098  0.24705882]
 [0.57254902 0.45882353 0.23137255]
 [0.56078431 0.44705882 0.22745098]
 ...
 [0.56470588 0.56862745 0.63921569]
 [0.56078431 0.56470588 0.63529412]
 [0.55686275 0.56078431 0.63137255]]"
1885,805,data\real_and_fake_face\training_fake\mid_393_1101.jpg,600x600,fake,mid,1.0,1.0,0.0,1.0,"[[0.65490196 0.72156863 0.54901961]
 [0.6627451  0.72941176 0.55686275]
 [0.6627451  0.72941176 0.56470588]
 ...
 [0.19215686 0.18431373 0.1372549 ]
 [0.22745098 0.21568627 0.14901961]
 [0.2627451  0.24313725 0.15686275]]"
1886,806,data\real_and_fake_face\training_fake\mid_394_1111.jpg,600x600,fake,mid,1.0,1.0,1.0,1.0,"[[0.63921569 0.63529412 0.61568627]
 [0.63921569 0.63529412 0.61568627]
 [0.63921569 0.63529412 0.61568627]
 ...
 [0.07058824 0.07058824 0.07058824]
 [0.06666667 0.06666667 0.06666667]
 [0.06666667 0.06666667 0.06666667]]"
